fold,id,weight,p_hat,c_exec,implied,edge
1,561999,0.0,0.025407221187062127,0.0075,0.0075,0.017907221187062127
1,561988,0.0,0.033498705890366944,0.0085,0.0085,0.024998705890366943
1,558934,0.0,0.04061169206311855,0.1615,0.1615,-0.12088830793688146
1,564210,0.0,0.1048076368264216,0.615,0.615,-0.5101923631735784
1,558943,0.0,0.03639254862726706,0.0125,0.0125,0.02389254862726706
1,564198,0.0,0.08666789084757588,0.145,0.145,-0.05833210915242411
1,559660,0.0,0.03423774651832059,0.0235,0.0235,0.010737746518320587
1,561233,0.0,0.042012389965605156,0.0205,0.0205,0.021512389965605155
1,553862,0.0,0.06825314161814984,0.146,0.146,-0.07774685838185015
1,561238,0.0,0.028237674927867412,0.0105,0.0105,0.01773767492786741
1,569356,0.0005492352127210548,0.09352367124846946,0.001,0.0005,0.09252367124846946
1,559667,0.0,0.025128360586063894,0.0105,0.0105,0.014628360586063894
1,553830,0.0,0.09704944133485909,0.0845,0.0845,0.01254944133485908
1,601821,0.0,0.07362224545316454,0.0375,0.0375,0.03612224545316454
1,559671,0.0,0.022494065733106118,0.0075,0.0075,0.014994065733106118
1,553828,0.0,0.06846303836733698,0.2525,0.2525,-0.18403696163266303
1,569359,0.0005937648784401694,0.0969734374962636,0.001,0.0005,0.0959734374962636
1,561243,0.0,0.036709409661533896,0.0375,0.0375,-0.0007905903384661031
1,553837,0.00032810027108576533,0.09190209068618843,0.0165,0.0165,0.07540209068618843
1,553824,0.0,0.10930440703028561,0.175,0.175,-0.06569559296971438
1,561230,0.0,0.03760475042373152,0.1805,0.1805,-0.14289524957626848
1,566146,0.0,0.05816847807396588,0.116,0.116,-0.05783152192603413
1,540844,0.0,0.05968420699021078,0.494,0.494,-0.43431579300978923
1,561994,0.0,0.024841299252704514,0.0065,0.0065,0.018341299252704515
1,565064,0.0,0.04612992262003027,0.385,0.385,-0.33887007737996977
1,562802,0.0,0.06667311354500788,0.845,0.845,-0.7783268864549922
1,558938,0.0,0.042066030483265245,0.0885,0.0885,-0.04643396951673475
1,564195,0.0,0.11720322911716592,0.135,0.135,-0.017796770882834087
1,559666,0.0,0.022738536893595278,0.0075,0.0075,0.015238536893595278
1,562828,0.0,0.07829469529677896,0.515,0.515,-0.43670530470322105
1,562793,0.0,0.07876527824565586,0.535,0.535,-0.45623472175434415
1,553876,0.0,0.0503710478442549,0.0015,0.0015,0.048871047844254896
1,559659,0.0,0.03577592211126162,0.0125,0.0125,0.02327592211126162
1,553877,0.0,0.042748785960418326,0.001,0.0005,0.041748785960418325
1,558955,0.0,0.037111317066371434,0.0065,0.0065,0.030611317066371435
1,561996,0.0,0.04146289859965545,0.0495,0.0495,-0.008037101400344554
1,559670,0.0,0.022779501401999486,0.0065,0.0065,0.016279501401999488
1,601820,0.00018005862011048076,0.07043629341186729,0.0065,0.0065,0.06393629341186728
1,567687,0.0,0.046376349346479495,0.295,0.295,-0.2486236506535205
1,559686,0.0,0.03290627717890987,0.0105,0.0105,0.02240627717890987
1,558961,0.0,0.03300416603927823,0.0035,0.0035,0.02950416603927823
1,562831,0.0,0.08065783587668664,0.135,0.135,-0.05434216412331337
1,562832,0.0004772968806400223,0.09245342572415478,0.0055,0.0055,0.08695342572415478
1,560317,0.0,0.06529667011326418,0.115,0.115,-0.04970332988673583
1,553871,0.0,0.05935452589463046,0.0295,0.0295,0.02985452589463046
1,559658,0.0,0.03942884977032425,0.0645,0.0645,-0.02507115022967575
1,558952,0.0,0.03312803377667013,0.0055,0.0055,0.027628033776670134
1,561979,0.0,0.03777826648425012,0.0255,0.0255,0.012278266484250119
1,561982,0.0,0.02514781149788232,0.0075,0.0075,0.01764781149788232
1,553826,0.0,0.09996529115094034,0.085,0.085,0.014965291150940335
1,559678,0.0,0.024059946242906673,0.0085,0.0085,0.015559946242906672
1,561986,0.0,0.026016509983938504,0.0065,0.0065,0.019516509983938505
1,567560,0.0,0.05055753013488869,0.0065,0.0065,0.04405753013488869
1,553852,0.00032116291319425096,0.08736345332601171,0.0125,0.0125,0.07486345332601171
1,567561,0.0,0.05645929820764189,0.985,0.985,-0.9285407017923581
1,553851,0.0,0.08499224190393041,0.071,0.071,0.013992241903930419
1,559668,0.0,0.038240174870658374,0.0275,0.0275,0.010740174870658373
1,559672,0.0,0.025170439701347323,0.0115,0.0115,0.013670439701347323
1,559656,0.0,0.0329531764234789,0.0125,0.0125,0.020453176423478898
1,561978,0.0,0.03534689966411851,0.0215,0.0215,0.013846899664118513
1,562000,0.0,0.028591050137507037,0.0115,0.0115,0.017091050137507037
1,553827,0.0,0.0954256642848658,0.058,0.058,0.0374256642848658
1,558936,0.0,0.04606549517470439,0.161,0.161,-0.11493450482529562
1,561250,0.0,0.0268254959029028,0.0095,0.0095,0.017325495902902797
1,558946,0.0,0.04249424429212856,0.0215,0.0215,0.02099424429212856
1,553860,1.8055617633188184e-05,0.05789722675358589,0.0065,0.0065,0.05139722675358589
1,553866,0.0,0.05823077246117012,0.1615,0.1615,-0.10326922753882989
1,553837,0.00032810027108576533,0.09190209068618843,0.0165,0.0165,0.07540209068618843
1,562001,0.0,0.028893471376157456,0.0075,0.0075,0.021393471376157457
1,561240,0.0,0.028339825006078803,0.0095,0.0095,0.0188398250060788
1,564205,0.0003601583049201437,0.08138005835362903,0.0035,0.0035,0.07788005835362903
1,564211,0.0,0.11420657551869426,0.125,0.125,-0.010793424481305741
1,561985,0.0,0.03173568034545256,0.0085,0.0085,0.023235680345452557
1,561974,0.0,0.0387633714709667,0.3965,0.3965,-0.3577366285290333
1,553876,0.0,0.0503710478442549,0.0015,0.0015,0.048871047844254896
1,561984,0.0,0.028701564081152042,0.0085,0.0085,0.02020156408115204
1,561233,0.0,0.042012389965605156,0.0205,0.0205,0.021512389965605155
1,561991,0.0,0.026788943513610573,0.0075,0.0075,0.019288943513610574
1,553829,0.0,0.09521333515706458,0.0795,0.0795,0.01571333515706458
1,562793,0.0,0.07876527824565586,0.535,0.535,-0.45623472175434415
1,559689,0.0,0.02425452659611439,0.0065,0.0065,0.01775452659611439
1,561251,0.0,0.024390457241170383,0.0065,0.0065,0.017890457241170384
1,559663,0.0,0.03432891751010172,0.0195,0.0195,0.014828917510101718
1,569357,0.0005965275426087211,0.09768778247937468,0.0015,0.0015,0.09618778247937468
1,553843,0.00022118817491798457,0.09312505405037703,0.026,0.026,0.06712505405037704
1,553848,0.00033259157698781546,0.08624783210358888,0.0105,0.0105,0.07574783210358889
1,558937,0.0,0.04061297554168913,0.085,0.085,-0.04438702445831088
1,597964,0.0005757176021488464,0.1170877582918337,0.0225,0.0225,0.09458775829183369
1,558961,0.0,0.03300416603927823,0.0035,0.0035,0.02950416603927823
1,559652,0.0,0.03396699409099448,0.2725,0.2725,-0.23853300590900553
1,601819,0.0,0.07102164785023164,0.385,0.385,-0.3139783521497684
1,558941,0.0,0.04073735353772803,0.0335,0.0335,0.007237353537728031
1,558951,0.0,0.04190893605377661,0.0235,0.0235,0.01840893605377661
1,540819,0.0,0.04759098181351672,0.485,0.485,-0.43740901818648326
1,561237,0.0,0.03548239893174876,0.0125,0.0125,0.02298239893174876
1,553869,0.0,0.04889807561594092,0.0015,0.0015,0.04739807561594092
1,561989,0.0,0.032661067670394714,0.0115,0.0115,0.021161067670394714
1,553881,0.0,0.049450890740437015,0.004,0.004,0.04545089074043701
1,553862,0.0,0.06825314161814984,0.146,0.146,-0.07774685838185015
1,561979,0.0,0.03777826648425012,0.0255,0.0255,0.012278266484250119
1,558943,0.0,0.03639254862726706,0.0125,0.0125,0.02389254862726706
1,561234,0.0,0.04253828768694342,0.1105,0.1105,-0.06796171231305659
1,561246,0.0,0.04385915074401262,0.0155,0.0155,0.028359150744012622
1,553852,0.00032116291319425096,0.08736345332601171,0.0125,0.0125,0.07486345332601171
1,558958,0.0,0.03268140352357938,0.0025,0.0025,0.03018140352357938
1,561987,0.0,0.025685391507039666,0.0065,0.0065,0.019185391507039667
1,569367,0.00048318327251590983,0.08840710884086345,0.001,0.0005,0.08740710884086345
1,565064,0.0,0.04612992262003027,0.385,0.385,-0.33887007737996977
1,561230,0.0,0.03760475042373152,0.1805,0.1805,-0.14289524957626848
1,561249,0.0,0.025894649348585715,0.0095,0.0095,0.016394649348585713
1,553856,0.0,0.06102188142935146,0.485,0.485,-0.42397811857064854
1,561999,0.0,0.025407221187062127,0.0075,0.0075,0.017907221187062127
1,559655,0.0,0.037664411914327636,0.0365,0.0365,0.0011644119143276385
1,540844,0.0,0.05968420699021078,0.494,0.494,-0.43431579300978923
1,559666,0.0,0.022738536893595278,0.0075,0.0075,0.015238536893595278
1,565065,0.0,0.05642772470620373,0.605,0.605,-0.5485722752937963
1,561253,0.0,0.040508384245816334,0.0245,0.0245,0.016008384245816333
1,559688,0.0,0.021673075734704044,0.0075,0.0075,0.014173075734704044
1,561998,0.0,0.035369446987023746,0.0115,0.0115,0.023869446987023746
1,564161,0.00021148274224294458,0.08837257471254518,0.022,0.022,0.06637257471254518
1,553824,0.0,0.10930440703028561,0.175,0.175,-0.06569559296971438
1,562802,0.0,0.06667311354500788,0.845,0.845,-0.7783268864549922
1,553826,0.0,0.09996529115094034,0.085,0.085,0.014965291150940335
1,601820,0.00018005862011048076,0.07043629341186729,0.0065,0.0065,0.06393629341186728
1,559679,0.0,0.023331080840704305,0.0065,0.0065,0.016831080840704307
1,561981,0.0,0.028476028704045895,0.0115,0.0115,0.016976028704045895
1,567687,0.0,0.046376349346479495,0.295,0.295,-0.2486236506535205
1,559665,0.0,0.02474153652185988,0.0095,0.0095,0.01524153652185988
1,559677,0.0,0.02183801322067954,0.0075,0.0075,0.01433801322067954
1,553828,0.0,0.06846303836733698,0.2525,0.2525,-0.18403696163266303
1,553827,0.0,0.0954256642848658,0.058,0.058,0.0374256642848658
1,558940,0.0,0.04486309308564163,0.0785,0.0785,-0.03363690691435837
1,559673,0.0,0.02480762325632122,0.0095,0.0095,0.015307623256321219
1,561988,0.0,0.033498705890366944,0.0085,0.0085,0.024998705890366943
1,567562,0.0,0.047013372931706016,0.001,0.0005,0.046013372931706015
1,559683,0.0,0.022792018893086647,0.0075,0.0075,0.015292018893086647
1,561245,0.0,0.02623691863018652,0.0085,0.0085,0.01773691863018652
1,553831,0.00019976513248027452,0.07196188651970405,0.0065,0.0065,0.06546188651970404
1,559681,0.0,0.021794636050936934,0.0075,0.0075,0.014294636050936935
1,558959,0.0,0.03241864768857467,0.0025,0.0025,0.029918647688574673
1,561996,0.0,0.04146289859965545,0.0495,0.0495,-0.008037101400344554
1,553865,0.0,0.06437943619832595,0.065,0.065,-0.0006205638016740511
1,553879,0.0,0.044840872523097014,0.0015,0.0015,0.04334087252309701
1,559678,0.0,0.024059946242906673,0.0085,0.0085,0.015559946242906672
1,599323,0.0,0.09437083101786482,0.915,0.915,-0.8206291689821352
1,566186,0.0,0.04608449242150153,0.001,0.0005,0.04508449242150153
1,559667,0.0,0.025128360586063894,0.0105,0.0105,0.014628360586063894
1,564212,0.000473731893068716,0.10218217697614798,0.0155,0.0155,0.08668217697614798
1,564210,0.0,0.1048076368264216,0.615,0.615,-0.5101923631735784
1,566193,0.0,0.04554948552548701,0.001,0.0005,0.04454948552548701
1,562794,0.0,0.07756303878299839,0.465,0.465,-0.38743696121700166
1,558962,0.0,0.030793070386038655,0.0015,0.0015,0.029293070386038653
1,553849,0.0,0.09185742550652992,0.0455,0.0455,0.04635742550652992
1,558954,0.0,0.032068539090547715,0.0025,0.0025,0.029568539090547716
1,553851,0.0,0.08499224190393041,0.071,0.071,0.013992241903930419
1,553839,0.00038996765883427567,0.08969106547563839,0.0095,0.0095,0.0801910654756384
1,561252,0.0,0.044388500747196004,0.0165,0.0165,0.027888500747196003
1,558949,0.0,0.047718781709587633,0.0215,0.0215,0.026218781709587635
1,567563,0.0,0.05054792742389498,0.001,0.0005,0.04954792742389498
1,561238,0.0,0.028237674927867412,0.0105,0.0105,0.01773767492786741
1,567561,0.0,0.05645929820764189,0.985,0.985,-0.9285407017923581
1,564222,0.0006889571443126892,0.10484944380263832,0.0015,0.0015,0.10334944380263832
1,558955,0.0,0.037111317066371434,0.0065,0.0065,0.030611317066371435
1,561242,0.0,0.02686398854493404,0.0075,0.0075,0.01936398854493404
1,553877,0.0,0.042748785960418326,0.001,0.0005,0.041748785960418325
1,562803,0.0,0.0645681428978356,0.155,0.155,-0.09043185710216439
1,561243,0.0,0.036709409661533896,0.0375,0.0375,-0.0007905903384661031
1,561992,0.0,0.025076827290059098,0.0085,0.0085,0.016576827290059097
1,561978,0.0,0.03534689966411851,0.0215,0.0215,0.013846899664118513
1,561231,0.0,0.038178729483583106,0.058,0.058,-0.019821270516416897
1,553863,0.0,0.05154774930845289,0.0175,0.0175,0.03404774930845289
1,566142,0.0,0.06103863207196799,0.355,0.355,-0.293961367928032
1,553830,0.0,0.09704944133485909,0.0845,0.0845,0.01254944133485908
1,559660,0.0,0.03423774651832059,0.0235,0.0235,0.010737746518320587
1,553838,0.0,0.07567563122061796,0.0615,0.0615,0.014175631220617962
1,559659,0.0,0.03577592211126162,0.0125,0.0125,0.02327592211126162
1,558952,0.0,0.03312803377667013,0.0055,0.0055,0.027628033776670134
1,559676,0.0,0.023393247907609927,0.0075,0.0075,0.015893247907609927
1,566146,0.0,0.05816847807396588,0.116,0.116,-0.05783152192603413
1,564194,0.0,0.11563264543120572,0.235,0.235,-0.11936735456879427
1,561980,0.0,0.03207934492002459,0.0095,0.0095,0.022579344920024585
1,559664,0.0,0.02389117178731852,0.0075,0.0075,0.01639117178731852
1,564196,0.0003941920545194323,0.09852174079707166,0.018,0.018,0.08052174079707165
1,569365,0.0005902740804324932,0.09720329568926206,0.0015,0.0015,0.09570329568926206
1,561248,0.0,0.024886896806987396,0.0065,0.0065,0.018386896806987397
1,561982,0.0,0.02514781149788232,0.0075,0.0075,0.01764781149788232
1,601821,0.0,0.07362224545316454,0.0375,0.0375,0.03612224545316454
1,567560,0.0,0.05055753013488869,0.0065,0.0065,0.04405753013488869
1,561993,0.0,0.024578541643876566,0.0065,0.0065,0.018078541643876567
1,559674,0.0,0.029975557057151915,0.0075,0.0075,0.022475557057151915
1,558957,0.0,0.03072067734263007,0.0015,0.0015,0.029220677342630067
1,540843,0.0,0.09211632928226557,0.51,0.51,-0.41788367071773447
1,559662,0.0,0.02554758214275434,0.0105,0.0105,0.015047582142754338
1,564195,0.0,0.11720322911716592,0.135,0.135,-0.017796770882834087
1,558947,0.0,0.038779001327010065,0.0165,0.0165,0.022279001327010065
1,561986,0.0,0.026016509983938504,0.0065,0.0065,0.019516509983938505
1,601818,3.025198132471524e-05,0.055840966604349354,0.0035,0.0035,0.05234096660434935
1,561229,0.0,0.03341215750742343,0.1895,0.1895,-0.15608784249257657
1,558944,0.0,0.03617917078217489,0.0095,0.0095,0.02667917078217489
1,558938,0.0,0.042066030483265245,0.0885,0.0885,-0.04643396951673475
1,566230,0.0,0.05048414447364912,0.001,0.0005,0.04948414447364912
1,562831,0.0,0.08065783587668664,0.135,0.135,-0.05434216412331337
1,561976,0.0,0.029121846980911966,0.0125,0.0125,0.016621846980911965
1,561239,0.0,0.04507375265638452,0.0415,0.0415,0.0035737526563845157
1,559657,0.0,0.02956022987570468,0.0105,0.0105,0.01906022987570468
1,559656,0.0,0.0329531764234789,0.0125,0.0125,0.020453176423478898
1,561247,0.0,0.023379683092442163,0.0065,0.0065,0.016879683092442165
1,564213,0.00030483054985517346,0.09160041226928585,0.018,0.018,0.07360041226928585
1,562829,0.00042974378268931886,0.090770997485635,0.0075,0.0075,0.08327099748563499
1,561995,0.0,0.02429106096190829,0.0065,0.0065,0.01779106096190829
1,553859,0.0,0.0609325694332745,0.015,0.015,0.0459325694332745
1,559680,0.0,0.022141183428716762,0.0065,0.0065,0.015641183428716763
1,561973,0.0,0.03976474545759665,0.0185,0.0185,0.021264745457596653
1,566136,0.0,0.06162188140429459,0.245,0.245,-0.1833781185957054
1,561975,0.0,0.040785459639327684,0.2045,0.2045,-0.1637145403606723
1,558960,0.0,0.03016255577934622,0.0015,0.0015,0.02866255577934622
1,601823,0.0,0.05064352189428966,0.0035,0.0035,0.04714352189428966
1,561236,0.0,0.03212515975167399,0.0095,0.0095,0.022625159751673986
1,558945,0.0,0.038192113921534605,0.0105,0.0105,0.027692113921534603
1,559661,0.0,0.0409895703848733,0.0765,0.0765,-0.035510429615126696
1,561994,0.0,0.024841299252704514,0.0065,0.0065,0.018341299252704515
1,562830,0.0,0.08499038774402579,0.345,0.345,-0.2600096122559742
1,560317,0.0,0.06529667011326418,0.115,0.115,-0.04970332988673583
1,558934,0.0,0.04061169206311855,0.1615,0.1615,-0.12088830793688146
1,559658,0.0,0.03942884977032425,0.0645,0.0645,-0.02507115022967575
1,553857,0.0,0.056642383264484945,0.044,0.044,0.012642383264484948
1,561232,0.0,0.04146760951156408,0.0185,0.0185,0.02296760951156408
1,569364,0.0006241021287647986,0.09932387208476003,0.001,0.0005,0.09832387208476003
1,601822,0.00026953985731858115,0.07636377081777383,0.0055,0.0055,0.07086377081777383
1,561990,0.0,0.025344023557485867,0.0115,0.0115,0.013844023557485867
1,558939,0.0,0.04257190284946723,0.0535,0.0535,-0.010928097150532771
1,561977,0.0,0.03898687534185884,0.0155,0.0155,0.023486875341858837
1,559653,0.0,0.03513288412658726,0.0825,0.0825,-0.047367115873412746
1,553850,0.0003615888484418453,0.08649277215396568,0.0085,0.0085,0.07799277215396569
1,568117,0.0,0.08751536483070599,0.065,0.065,0.022515364830705986
1,559675,0.0,0.02816599934073102,0.0225,0.0225,0.005665999340731021
1,559686,0.0,0.03290627717890987,0.0105,0.0105,0.02240627717890987
1,559671,0.0,0.022494065733106118,0.0075,0.0075,0.014994065733106118
1,559668,0.0,0.038240174870658374,0.0275,0.0275,0.010740174870658373
1,559682,0.0,0.022555341460654358,0.0065,0.0065,0.01605534146065436
1,559687,0.0,0.022350665642650935,0.0085,0.0085,0.013850665642650934
1,553871,0.0,0.05935452589463046,0.0295,0.0295,0.02985452589463046
1,559669,0.0,0.03530678556569613,0.0125,0.0125,0.02280678556569613
1,559672,0.0,0.025170439701347323,0.0115,0.0115,0.013670439701347323
1,562832,0.0004772968806400223,0.09245342572415478,0.0055,0.0055,0.08695342572415478
1,559651,0.0,0.061360684738083454,0.064,0.064,-0.002639315261916547
1,599324,0.0,0.1023044433783624,0.085,0.085,0.0173044433783624
1,562000,0.0,0.028591050137507037,0.0115,0.0115,0.017091050137507037
1,569356,0.0005492352127210548,0.09352367124846946,0.001,0.0005,0.09252367124846946
1,562828,0.0,0.07829469529677896,0.515,0.515,-0.43670530470322105
1,561241,0.0,0.036825985949494836,0.0105,0.0105,0.026325985949494833
1,559654,0.0,0.03701323400784614,0.0405,0.0405,-0.003486765992153862
1,566170,0.0,0.04800975260081846,0.001,0.0005,0.04700975260081846
1,566191,1.4929288683483772e-05,0.05215519894428637,0.001,0.0005,0.05115519894428637
1,558935,0.0,0.04307861894905269,0.1105,0.1105,-0.0674213810509473
1,561983,0.0,0.028458665396897922,0.0095,0.0095,0.018958665396897924
1,559685,0.0,0.021703607324806758,0.0075,0.0075,0.014203607324806758
1,567621,0.0,0.03723669834163681,0.0745,0.0745,-0.03726330165836319
1,559684,0.0,0.028354599045869053,0.0105,0.0105,0.01785459904586905
1,566140,0.0,0.0599223813166133,0.265,0.265,-0.2050776186833867
1,569359,0.0005937648784401694,0.0969734374962636,0.001,0.0005,0.0959734374962636
1,564166,0.00017380468458824805,0.08195442628803755,0.0185,0.0185,0.06345442628803755
1,566188,0.0,0.05307243269006299,0.575,0.575,-0.521927567309937
1,564198,0.0,0.08666789084757588,0.145,0.145,-0.05833210915242411
1,561235,0.0,0.03335939542726974,0.0075,0.0075,0.02585939542726974
1,561244,0.0,0.03020126359381486,0.0085,0.0085,0.02170126359381486
1,553858,0.0,0.06537573127923152,0.0275,0.0275,0.03787573127923152
1,553864,0.0,0.04876559617142149,0.005,0.005,0.04376559617142149
1,558956,0.0,0.032432979222168735,0.0045,0.0045,0.027932979222168735
1,559670,0.0,0.022779501401999486,0.0065,0.0065,0.016279501401999488
1,564223,0.0006276663407738667,0.10010034736881744,0.0015,0.0015,0.09860034736881744
1,566187,0.0,0.056440171773716435,0.425,0.425,-0.3685598282262835
1,564210,0.0,0.1048076368264216,0.615,0.615,-0.5101923631735784
